0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1714387312.7952342,0.24687391896441788,0.0
1714387312.8952599,0.2955139965671526,0.0
1714387312.9951131,0.3446785167022444,0.0
1714387313.0950768,0.39416523255745006,0.0
1714387313.1950889,0.44384989208742426,0.0
1714387313.2950711,0.49365615999372026,0.0
1714387313.3950794,0.5435371390379644,0.0
1714387313.495089,0.5934640175037973,0.0
1714387313.595252,0.6434190946687807,0.0
1714387313.6951554,0.693391495943878,0.0
1714387313.79518,0.7433745404330344,0.0
1714387313.895431,0.7933641236710651,0.0
1714387313.995076,0.8433577240449537,0.0
1714387314.0950847,0.8933537923803457,0.0
1714387314.1961148,0.9433513769288301,0.0
1714387314.2950923,0.9933498929756942,0.0
1714387314.3952174,1.043348981296493,0.0
1714387314.4951422,1.093348421198639,0.0
1714387314.595359,1.14334807709777,0.0
1714387314.695077,1.1933478656964804,0.0
1714387314.7951648,1.2433477358203042,0.0
1714387314.8951385,1.2933476560297734,0.0
1714387314.9955895,1.3433476070097838,0.0
1714387315.0950947,1.393347576893937,0.0
1714387315.1951797,1.4433475583920108,0.0
1714387315.2951634,1.4933475470251953,0.0
1714387315.3950794,1.5433475400418961,0.0
1714387315.4951158,1.593347535751647,0.0
1714387315.5950723,1.6433475331158958,0.0
1714387315.6950827,1.6933475314965998,0.0
1714387315.7950788,1.7433475305017718,0.0
1714387315.895123,1.7933475298905905,0.0
1714387315.9952123,1.843347529515106,0.0
1714387316.0951316,1.8933475292844242,0.0
1714387316.1950793,1.9433475291427027,0.0
1714387316.2951486,1.9933475290556348,0.0
1714387316.395078,2.0433475290021432,0.0
1714387316.495074,2.093347528969282,0.0
1714387316.595077,2.143347528949092,0.0
1714387316.695104,2.1933475289366884,0.0
1714387316.795906,2.243347528929068,0.0
1714387316.8950815,2.2933475289243863,0.0
1714387316.9951048,2.3433475289215098,0.0
1714387317.0950859,2.393347528919743,0.0
1714387317.1950967,2.4433475289186575,0.0
1714387317.2950795,2.4933475289179907,0.0
1714387317.395069,2.5433475289175806,0.0
1714387317.4950957,2.593347528917329,0.0
1714387317.595191,2.6433475289171744,0.0
1714387317.6951709,2.693347528917079,0.0
1714387317.7951274,2.7433475289170213,0.0
1714387317.8950655,2.793347528916985,0.0
1714387317.9951391,2.8433475289169627,0.0
1714387318.0950847,2.8933475289169492,0.0
1714387318.1950681,2.943347528916941,0.0
1714387318.2951035,2.9933475289169356,0.0
1714387318.3952982,3.0433475289169327,0.0
1714387318.495068,3.0933475289169317,0.0
1714387318.595158,3.1433475289169306,0.0
1714387318.695081,3.1933475289169295,0.0
1714387318.7951984,3.2433475289169285,0.0
1714387318.8950753,3.2933475289169274,0.0
1714387318.995072,3.3433475289169263,0.0
1714387319.0951097,3.3933475289169253,0.0
1714387319.1952522,3.443347528916924,0.0
1714387319.2952237,3.493347528916923,0.0
1714387319.395078,3.543347528916922,0.0
1714387319.4950972,3.593347528916921,0.0
1714387319.5950906,3.64334752891692,0.0
1714387319.6950765,3.693347528916919,0.0
1714387319.795111,3.743347528916918,0.0
1714387319.8957098,3.7933475289169167,0.0
1714387319.9952643,3.8433475289169157,0.0
1714387320.0963905,3.8933475289169146,0.0
1714387320.1950827,3.9433475289169135,0.0
1714387320.2952478,3.9933475289169125,0.0
1714387320.395068,4.043347528916912,0.0
1714387320.4950788,4.093347528916911,0.0
1714387320.595075,4.14334752891691,0.0
1714387320.6951463,4.193347528916909,0.0
1714387320.7951736,4.243347528916908,0.0
1714387320.8951216,4.2933475289169065,0.0
1714387320.995188,4.3433475289169055,0.0
1714387321.0950756,4.393347528916904,0.0
1714387321.1950634,4.443347528916903,0.0
1714387321.2953916,4.493347528916902,0.0
1714387321.3958719,4.543347528916901,0.0
1714387321.4950857,4.5933475289169,0.0
1714387321.5953784,4.643347528916899,0.0
1714387321.6951127,4.693347528916898,0.0
1714387321.7954617,4.743347528916897,0.0
1714387321.8950772,4.793347528916896,0.0
1714387321.9951048,4.843347528916895,0.0
1714387322.0950701,4.893347528916894,0.0
1714387322.1950657,4.943347528916893,0.0
1714387322.2951314,4.993347528916892,0.0
1714387322.3952157,5.0433475289168905,0.0
1714387322.497019,5.0933475289168895,0.0
1714387322.5950933,5.143347528916888,0.0
1714387322.6950831,5.193347528916887,0.0
1714387322.7953532,5.243347528916886,0.0
1714387322.895068,5.293347528916885,0.0
1714387322.9950824,5.343347528916884,0.0
1714387323.095093,5.393347528916883,0.0
1714387323.1952338,5.443347528916882,0.0
1714387323.295124,5.493347528916881,0.0
1714387323.3950768,5.54334752891688,0.0
1714387323.49554,5.593347528916879,0.0
1714387323.5950768,5.643347528916878,0.0
1714387323.6950884,5.693347528916877,0.0
1714387323.795069,5.743347528916876,0.0
1714387323.8951201,5.7933475289168745,0.0
1714387323.9952474,5.8433475289168735,0.0
1714387324.0951436,5.893347528916872,0.0
1714387324.1950798,5.943347528916871,0.0
1714387324.2952075,5.99334752891687,0.0
1714387324.3950782,6.043347528916869,0.0
1714387324.4950902,6.093347528916868,0.0
1714387324.5950768,6.143347528916867,0.0
1714387324.6951041,6.193347528916866,0.0
1714387324.7952998,6.243347528916865,0.0
1714387324.8950694,6.293347528916864,0.0
1714387324.9951239,6.343347528916863,0.0
1714387325.0951571,6.393347528916862,0.0
1714387325.195082,6.443347528916861,0.0
1714387325.295074,6.49334752891686,0.0
1714387325.395073,6.543347528916859,0.0
1714387325.495159,6.5933475289168575,0.0
1714387325.5953984,6.643347528916856,0.0
1714387325.6951022,6.693347528916855,0.0
1714387325.7951484,6.743347528916854,0.0
1714387325.895074,6.793347528916853,0.0
1714387325.9951787,6.843347528916852,0.0
1714387326.0950806,6.893347528916851,0.0
1714387326.1950753,6.94334752891685,0.0
1714387326.2951233,6.993347528916849,0.0
1714387326.395457,7.043347528916848,0.0
1714387326.4950893,7.093347528916847,0.0
1714387326.595076,7.143347528916846,0.0
1714387326.6952088,7.193347528916845,0.0
1714387326.795094,7.243347528916844,0.0
1714387326.895083,7.293347528916843,0.0
1714387326.9950726,7.3433475289168415,0.0
1714387327.0951,7.39334752891684,0.0
1714387327.1951458,7.443347528916839,0.0
1714387327.2951045,7.493347528916838,0.0
1714387327.3950758,7.543347528916837,0.0
1714387327.4951768,7.593347528916836,0.0
1714387327.5950794,7.643347528916835,0.0
1714387327.695382,7.693347528916834,0.0
1714387327.7950737,7.743347528916833,0.0
1714387327.8950725,7.793347528916832,0.0
1714387327.9953864,7.843347528916831,0.0
1714387328.0950773,7.89334752891683,0.0
1714387328.1950853,7.943347528916829,0.0
1714387328.2951734,7.993347528916828,0.0
1714387328.3950765,8.043347528916835,0.0
1714387328.4950788,8.093347528916842,0.0
1714387328.5950763,8.14334752891685,0.0
1714387328.6951065,8.193347528916858,0.0
1714387328.7952702,8.243347528916866,0.0
1714387328.8950944,8.293347528916874,0.0
1714387328.9951086,8.343347528916881,0.0
1714387329.09513,8.39334752891689,0.0
1714387329.195085,8.443347528916897,0.0
1714387329.2951488,8.493347528916905,0.0
1714387329.3950715,8.543345760825206,0.00029683956035107806
1714387329.4950805,8.593293417372402,0.002478778299877214
1714387329.5954072,8.643081090174395,0.007030359144071279
1714387329.6950912,8.692596421182138,0.013941310338602164
1714387329.795156,8.741727666952386,0.023196035633442788
1714387329.8954034,8.790363950824082,0.03477364947961915
